conflict_new_id,conflict_name,dyad_new_id,dyad_name,type_of_violence,active_year,country,conflict_dyad,dyad_ep_start,dyad_ep_end,dyad_recurrence_date,dyad_ep_id,conf_ep_start,conf_ep_end,conf_recurrence_date,conf_ep_id,location,incompatibility,territory_name,type_of_conflict,region,conf_subid,conf_recurrence,confactor_recurrence,dyad_recurrence,factions,link_type_1,link_id_1,link_type_2,link_id_2,link_type_3,link_id_3,link_type_4,link_id_4,link_type_5,link_id_5,link_type_6,link_id_6,dyad_recurrence_years,conf_recurrence_years,conf_ep_low,conf_ep_best,conf_ep_high,dyad_ep_low,dyad_ep_best,dyad_ep_high,conf_ep_freq,dyad_ep_freq,cont_dyad,cont_conf
13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,1,1,Ukraine,13306_15100,6/9/2015,12/15/2018,,13306_15100_2018,9/17/2014,12/15/2018,,13306_2018,Ukraine,1,Novorossiya,4,1,1,0,0,0,,,,,,,,,,,,,,,,3657,3767,4007,822,897,989,835,439,0,0
13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,1,1,Ukraine,13306_15101,6/9/2015,12/15/2018,,13306_15101_2018,9/17/2014,12/15/2018,,13306_2018,Ukraine,1,Novorossiya,4,1,1,0,0,0,,,,,,,,,,,,,,,,3657,3767,4007,223,245,268,835,114,0,0
13588,Russia: Islamic State,14619,Government of Russia (Soviet Union) - IS,1,1,Russia (Soviet Union),13588_14619,6/25/2015,12/19/2018,,13588_14619_2018,6/25/2015,12/19/2018,,13588_2018,Russia (Soviet Union),1,Islamic State,3,1,1,0,0,0,,,,,,,,,,,,,,,,201,206,248,201,206,248,87,87,0,0
13611,Mali: Macina Empire,14610,Government of Mali - FLM,1,0,Mali,13611_14610,1/1/2015,2/11/2017,,13611_14610_2017,1/1/2015,2/11/2017,,13611_2017,Mali,1,Macina Empire,3,4,1,0,0,1,,3,11347_15108_2018,,,,,,,,,,,,,69,69,96,69,69,96,23,23,0,0
13637,Afghanistan: Islamic State,14320,Government of Afghanistan - IS,1,1,Afghanistan,13637_14320,2/9/2015,12/31/2018,,13637_14320_2018,2/9/2015,12/31/2018,,13637_2018,Afghanistan,1,Islamic State,4,3,1,0,0,0,,3,13936_14319_2018,,,,,,,,,,,,,8233,8452,11567,8233,8452,11567,1289,1289,0,0
13638,Cameroon: Islamic State,14666,Government of Cameroon - IS,1,0,Cameroon,13638_14666,3/19/2015,4/3/2018,,13638_14666_2018,3/19/2015,4/3/2018,,13638_2018,Cameroon,1,Islamic State,3,4,1,0,0,0,,,,,,,,,,,,,,,,519,519,568,519,519,568,56,56,0,0
13639,Niger: Islamic State,14668,Government of Niger - IS,1,1,Niger,13639_14668,3/26/2015,12/27/2018,,13639_14668_2018,3/26/2015,12/27/2018,,13639_2018,Niger,1,Islamic State,4,4,1,0,0,0,,3,13638_14666_2018,3,13641_14669_2018,,,,,,,,,,,705,748,968,705,748,968,51,51,0,0
13640,Chad: Islamic State,14667,Government of Chad - IS,1,1,Chad,13640_14667,5/27/2015,10/10/2018,,13640_14667_2018,5/27/2015,10/10/2018,,13640_2018,Chad,1,Islamic State,3,4,1,0,0,0,,3,13638_14666_2018,3,13641_14669_2018,,,,,,,,,,,455,455,618,455,455,618,26,26,0,0
13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,1,1,Nigeria,13641_14669,3/15/2015,12/29/2018,,13641_14669_2018,3/15/2015,12/31/2018,,13641_2018,Nigeria,1,Islamic State,4,4,1,0,0,0,,,,,,,,,,,,,,,,5742,5888,7755,5742,5888,7755,495,495,0,0
13645,Yemen (North Yemen): Islamic State,14609,Government of Yemen (North Yemen) - IS,1,1,Yemen (North Yemen),13645_14609,3/20/2015,10/6/2015,1/7/2018,13645_14609_2015,3/20/2015,10/6/2015,1/7/2018,13645_2015,Yemen (North Yemen),1,Islamic State,3,2,1,1,1,1,,,,,,,,,,,,,,3,3,246,246,251,246,246,251,9,9,0,0
13645,Yemen (North Yemen): Islamic State,14609,Government of Yemen (North Yemen) - IS,1,0,Yemen (North Yemen),13645_14609,1/7/2018,12/5/2018,,13645_14609_2018,1/7/2018,12/5/2018,,13645_2018,Yemen (North Yemen),1,Islamic State,3,2,1,0,0,0,,,,,,,,,,,,,,,,3,9,9,3,9,9,6,6,0,0
13646,Kenya: Northeastern Province and Coast,10589,Government of Kenya - Al-Shabaab,1,1,Kenya,13646_10589,3/13/2015,12/25/2018,,13646_10589_2018,3/13/2015,12/25/2018,,13646_2018,Kenya,1,Northeastern Province and Coast,3,4,1,0,0,0,,3,337_750_2018,,,,,,,,,,,,,231,245,457,231,245,457,100,100,0,0
13648,Egypt: Islamic State,14677,Government of Egypt - IS,1,1,Egypt,13648_14677,11/16/2014,12/29/2018,,13648_14677_2018,11/16/2014,12/29/2018,,13648_2018,Egypt,1,Islamic State,3,2,1,0,0,0,,,,,,,,,,,,,,,,1923,2216,2518,1923,2216,2518,230,230,0,0
13653,India: Western South East Asia,14685,Government of India - UNLFW,1,1,India,13653_14685,4/19/2015,12/3/2018,,13653_14685_2018,4/19/2015,12/3/2018,,13653_2018,India,1,Western South East Asia,3,3,1,0,0,0,6,6,11475_11018_2011,6,11342_11971_2016,6,347_769_2014,6,347_770_2012,6,347_771_2010,6,421_14102_2015,,,210,274,330,210,274,330,115,115,0,0
13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,1,0,Bangladesh,13674_14718,11/4/2015,10/17/2018,,13674_14718_2018,11/4/2015,10/17/2018,,13674_2018,Bangladesh,1,Islamic State,3,3,1,0,0,0,,,,,,,,,,,,,,,,91,91,92,91,91,92,31,31,0,0
13675,Lebanon: Islamic State,14244,Government of Lebanon - IS,1,0,Lebanon,13675_14244,6/25/2014,2/4/2018,,13675_14244_2018,6/25/2014,2/4/2018,,13675_2018,Lebanon,1,Islamic State,3,2,1,0,0,0,,,,,,,,,,,,,,,,256,291,377,256,291,377,40,40,0,0
13692,"Afghanistan - United Kingdom, United States of America",11199,"Government of Afghanistan - Government of United Kingdom, Government of United States of America",1,1,Afghanistan,13692_11199,10/7/2001,11/13/2001,,13692_11199_2001,10/7/2001,11/13/2001,,13692_2001,"Afghanistan, United Kingdom, United States of America",2,,2,"1, 3, 5",1,0,0,0,,,,,,,,,,,,,,,,1388,1397,2075,1388,1397,2075,100,100,0,0
13694,Libya: Islamic State,14745,Government of Libya - IS,1,1,Libya,13694_14745,3/14/2015,12/25/2018,,13694_14745_2018,3/14/2015,12/25/2018,,13694_2018,Libya,1,Islamic State,3,4,1,0,0,0,,,,,,,,,,,,,,,,1852,1936,2997,1852,1936,2997,135,135,0,0
13721,Algeria: Islamic State,14847,Government of Algeria - IS,1,0,Algeria,13721_14847,12/5/2014,7/31/2017,,13721_14847_2017,12/5/2014,7/31/2017,,13721_2017,Algeria,1,Islamic State,3,4,1,0,0,0,,,,,,,,,,,,,,,,49,50,51,49,50,51,14,14,0,0
13886,Jordan: Islamic State,14741,Government of Jordan - IS,1,1,Jordan,13886_14741,3/1/2016,12/20/2016,,13886_14741_2016,3/1/2016,12/20/2016,,13886_2016,Jordan,1,Islamic State,3,2,1,0,0,0,,,,,,,,,,,,,,,,34,34,34,34,34,34,4,4,0,0
13902,Turkey: Islamic State,14701,Government of Turkey - IS,1,1,Turkey,13902_14701,7/23/2015,9/6/2017,,13902_14701_2017,7/23/2015,9/6/2017,,13902_2017,Turkey,1,Islamic State,3,2,1,0,0,0,,,,,,,,,,,,,,,,122,122,122,122,122,122,29,29,0,0
13936,Pakistan: Islamic State,14319,Government of Pakistan - IS,1,1,Pakistan,13936_14319,2/12/2016,9/26/2018,,13936_14319_2018,2/12/2016,9/26/2018,,13936_2018,Pakistan,1,Islamic State,3,3,1,0,0,0,,3,13637_14320_2018,,,,,,,,,,,,,199,199,200,199,199,200,15,15,0,0
14074,Somalia: Somaliland,11545,Government of Somalia - Republic of Somaliland,1,0,Somalia,14074_11545,7/18/2016,7/18/2016,1/8/2018,14074_11545_2016,7/18/2016,7/18/2016,1/8/2018,14074_2016,Somalia,1,Somaliland,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,10,10,10,10,10,10,2,2,0,0
14074,Somalia: Somaliland,11545,Government of Somalia - Republic of Somaliland,1,1,Somalia,14074_11545,1/8/2018,11/5/2018,,14074_11545_2018,1/8/2018,11/5/2018,,14074_2018,Somalia,1,Somaliland,3,4,1,0,0,0,,,,,,,,,,,,,,,,105,121,172,105,121,172,6,6,0,0
14113,Mali: Islamic State,15259,Government of Mali - IS,1,1,Mali,14113_15259,2/4/2017,12/20/2018,,14113_15259_2018,2/4/2017,12/20/2018,,14113_2018,Mali,1,Islamic State,4,4,1,0,0,0,2,2,11347_12582_2015,,,,,,,,,,,,,162,167,202,162,167,202,29,29,0,0
14129,Cameroon: Ambazonia,15895,Government of Cameroon - Ambazonia insurgents,1,1,Cameroon,14129_15895,9/16/2017,12/28/2018,,14129_15895_2018,9/16/2017,12/28/2018,,14129_2018,Cameroon,1,Ambazonia,3,4,1,0,0,0,,,,,,,,,,,,,,,,782,786,1051,782,786,1051,159,159,0,0
14268,Iran: Islamic State,14895,Government of Iran - IS,1,0,Iran,14268_14895,8/15/2016,1/27/2018,,14268_14895_2018,8/15/2016,1/27/2018,,14268_2018,Iran,1,Islamic State,3,2,1,0,0,0,,,,,,,,,,,,,,,,49,49,49,49,49,49,6,6,0,0
14275,Philippines: Islamic State,15473,Government of Philippines - IS,1,1,Philippines,14275_15473,5/26/2016,12/22/2018,,14275_15473_2018,5/26/2016,12/22/2018,,14275_2018,Philippines,1,Islamic State,3,3,1,0,0,0,,,,,,,,,,,,,,,,1560,1686,1785,1560,1686,1785,187,187,0,0
14333,Tunisia: Islamic State,14747,Government of Tunisia - IS,1,0,Tunisia,14333_14747,3/18/2015,12/15/2018,,14333_14747_2018,3/18/2015,12/15/2018,,14333_2018,Tunisia,1,Islamic State,3,4,1,0,0,0,,3,13694_14745_2018,,,,,,,,,,,,,86,86,91,86,86,91,18,18,0,0
